200 14837
78 61 -10
78 62 -1
78 64 -4
78 68 11
78 69 -3
78 70 -3
78 71 10
78 72 -2
78 73 14
78 74 -10
78 75 5
78 76 -7
78 77 12
79 1 -3
79 2 12
79 3 5
79 4 10
79 5 16
79 7 1
79 8 -1
79 9 5
79 10 -2
79 11 6
79 13 1
79 14 -2
79 15 20
79 16 -6
79 17 8
79 18 18
79 19 -10
79 20 -4
79 21 8
79 24 7
79 25 -7
79 26 10
79 27 -1
79 28 19
79 29 5
79 30 17
79 32 7
79 33 3
79 34 -5
79 35 -9
79 36 -3
79 37 -2
79 39 13
79 40 19
79 41 17
79 43 19
79 45 6
79 46 -1
79 47 2
79 48 -6
79 50 18
79 52 9
79 53 3
79 55 16
79 56 18
79 58 9
79 59 -6
79 60 3
79 61 -3
79 62 5
79 64 17
79 65 4
79 66 5
79 67 4
79 68 -7
79 69 2
79 70 9
79 72 18
79 73 10
79 75 2
79 76 18
79 77 5
80 1 -1
80 3 16
80 4 5
80 6 -6
80 9 19
80 10 20
80 11 -1
80 15 19
80 16 3
80 18 9
80 19 -9
80 20 19
80 21 11
80 22 10
80 23 4
80 24 -2
80 25 -8
80 26 -10
80 28 -9
80 29 -6
80 32 14
80 36 -3
80 39 15
80 40 10
80 41 1
80 42 5
80 43 1
80 44 -1
80 45 -3
80 46 13
80 48 1
80 49 9
80 50 6
80 51 13
80 52 -3
80 53 19
80 54 12
80 55 10
80 56 -5
80 58 -9
80 60 4
80 61 9
80 63 14
80 64 -4
80 65 6
80 66 -7
80 68 -2
80 69 20
80 70 8
80 72 13
80 73 16
80 74 12
80 75 -4
80 77 5
80 78 11
80 79 2
81 1 13
81 3 -2
81 5 19
81 6 -5
81 7 19
81 8 19
81 9 -3
81 10 14
81 11 -10
81 12 6
81 13 -8
81 15 6
81 16 13
81 18 2
81 19 11
81 20 5
81 23 14
81 24 -4
81 26 -1
81 27 -1
81 28 -5
81 31 17
81 32 13
81 34 -2
81 35 6
81 36 12
81 39 -4
81 40 -6
81 41 10
81 43 7
81 44 18
81 46 19
81 48 13
81 49 10
81 50 11
81 52 17
81 53 -2
81 54 12
81 55 -6
81 56 -5
81 57 -10
81 58 -7
81 59 16
81 61 -4
81 62 -5
81 64 9
81 65 14
81 66 20
81 67 8
81 68 -6
81 69 -7
81 70 2
81 71 16
81 72 -1
81 73 -1
81 75 8
81 76 15
81 78 6
81 79 2
81 80 5
82 2 -6
82 3 20
82 4 5
82 5 -9
82 7 6
82 8 -4
82 9 18
82 10 -2
82 11 13
82 13 17
82 15 2
82 16 5
82 19 -7
82 20 -7
82 22 -6
82 23 7
82 24 9
82 25 17
82 29 -1
82 31 -8
82 32 -6
82 33 -10
82 34 10
82 35 -9
82 36 4
82 37 5
82 39 7
82 40 -5
82 41 -2
82 42 -1
82 43 4
82 44 -9
82 46 -7
82 48 -3
82 50 -10
82 51 14
82 53 20
82 54 14
82 55 -9
82 56 18
82 57 15
82 58 10
82 59 15
82 61 20
82 62 8
82 63 14
82 64 13
82 65 10
82 66 -3
82 70 11
82 71 9
82 72 5
82 73 10
82 74 17
82 75 -1
82 76 -1
82 77 14
82 78 14
82 79 -3
82 80 15
82 81 -9
83 1 12
83 3 14
83 4 1
83 6 10
83 8 18
83 11 -4
83 12 -4
83 15 2
83 16 19
83 17 20
83 19 4
83 20 5
83 22 -10
83 23 3
83 24 19
83 26 11
83 27 19
83 28 18
83 30 18
83 31 17
83 32 12
83 33 12
83 34 7
83 35 19
83 38 17
83 39 9
83 40 1
83 41 18
83 42 2
83 43 13
83 45 6
83 46 8
83 48 -3
83 50 5
83 51 8
83 52 20
83 53 -4
83 57 6
83 58 -2
83 59 10
83 60 -4
83 61 -8
83 62 12
83 63 10
83 64 6
83 65 16
83 67 18
83 68 3
83 70 -3
83 71 14
83 73 20
83 74 11
83 76 -5
83 79 13
83 80 14
83 81 -4
84 1 -7
84 3 7
84 4 18
84 5 15
84 6 -7
84 7 4
84 8 -3
84 9 -1
84 11 11
84 12 19
84 13 16
84 14 9
84 15 2
84 16 19
84 17 -5
84 18 -8
84 19 -1
84 20 -8
84 21 7
84 22 13
84 23 4
84 26 12
84 27 -10
84 28 7
84 29 -10
84 30 2
84 32 -4
84 33 -6
84 34 1
84 36 -5
84 37 13
84 40 20
84 43 -2
84 44 2
84 45 11
84 47 17
84 49 10
84 50 9
84 51 14
84 52 9
84 54 7
84 55 12
84 57 13
84 58 14
84 59 -9
84 60 -7
84 61 2
84 63 12
84 64 -2
84 66 19
84 68 2
84 69 12
84 70 7
84 72 16
84 73 19
84 74 15
84 75 2
84 76 -2
84 77 -6
84 78 17
84 80 -7
84 82 11
84 83 -7
85 3 -9
85 4 -2
85 7 12
85 8 -4
85 9 4
85 10 6
85 12 1
85 13 9
85 14 -1
85 15 -2
85 16 -6
85 17 4
85 18 8
85 20 10
85 21 -3
85 22 14
85 24 6
85 25 -1
85 26 4
85 27 11
85 29 -2
85 30 4
85 31 9
85 32 -1
85 34 2
85 35 1
85 36 4
85 37 16
85 38 5
85 39 -2
85 40 16
85 42 -7
85 44 3
85 46 20
85 49 18
85 50 17
85 51 -5
85 52 1
85 54 4
85 55 -6
85 56 -2
85 57 17
85 59 19
85 60 4
85 62 -9
85 63 -1
85 65 17
85 67 17
85 68 18
85 69 19
85 73 6
85 74 -7
85 75 9
85 76 2
85 77 4
85 78 -10
85 79 13
85 81 -8
85 83 11
85 84 -1
86 1 12
86 2 6
86 5 -10
86 6 9
86 8 -8
86 9 1
86 10 1
86 11 4
86 12 -9
86 13 6
86 15 13
86 17 5
86 19 -7
86 21 17
86 22 13
86 23 9
86 24 14
86 25 20
86 26 19
86 27 8
86 29 19
86 30 -9
86 31 -10
86 32 3
86 33 16
86 34 6
86 35 -10
86 36 4
86 37 6
86 38 9
86 39 2
86 43 -3
86 44 9
86 45 17
86 46 1
86 48 19
86 49 18
86 50 20
86 51 4
86 52 5
86 54 -1
86 55 -1
86 56 11
86 57 15
86 58 -4
86 59 -7
86 60 2
86 61 7
86 62 16
86 63 -2
86 64 12
86 65 12
86 67 7
86 68 5
86 69 1
86 72 20
86 73 -7
86 74 8
86 75 5
86 76 19
86 77 2
86 78 -7
86 79 18
86 81 15
86 82 3
86 83 16
86 85 15
87 1 -9
87 3 -7
87 5 3
87 6 17
87 11 1
87 12 -2
87 13 2
87 14 3
87 15 3
87 16 2
87 17 19
87 18 12
87 20 -5
87 21 6
87 22 -8
87 26 13
87 27 1
87 29 7
87 30 20
87 32 -7
87 34 17
87 37 11
87 38 -5
87 39 16
87 40 3
87 41 11
87 42 13
87 43 7
87 44 4
87 45 8
87 46 20
87 48 7
87 49 6
87 50 -1
87 53 7
87 54 10
87 55 -5
87 57 20
87 58 14
87 60 15
87 61 12
87 62 -7
87 63 15
87 65 15
87 66 16
87 67 -9
87 68 -1
87 69 8
87 70 -8
87 71 -4
87 72 -8
87 73 2
87 74 20
87 75 6
87 77 -9
87 78 8
87 79 1
87 81 18
87 82 -6
87 83 10
87 84 15
87 85 -1
88 1 4
88 2 2
88 3 14
88 4 20
88 6 -10
88 10 -1
88 11 -7
88 12 3
88 13 13
88 15 18
88 16 11
88 17 8
88 18 -2
88 19 12
88 20 11
88 22 -4
88 23 -3
88 24 -1
88 25 -7
88 27 3
88 28 9
88 29 -10
88 31 18
88 33 -2
88 34 19
88 36 1
88 39 -8
88 40 -3
88 41 -1
88 42 16
88 44 -1
88 45 -4
88 46 -1
88 47 -10
88 49 2
88 51 -3
88 52 -5
88 53 12
88 54 -2
88 55 6
88 56 -10
88 57 -8
88 60 5
88 61 14
88 62 -1
88 63 13
88 65 18
88 66 14
88 67 6
88 68 -10
88 70 2
88 71 -4
88 72 1
88 73 7
88 74 20
88 76 17
88 77 12
88 78 3
88 79 16
88 81 18
88 82 3
88 83 12
88 84 13
88 86 -7
88 87 17
89 2 17
89 3 5
89 4 11
89 5 1
89 6 6
89 9 12
89 10 12
89 14 -6
89 15 8
89 18 -1
89 20 17
89 21 7
89 23 -8
89 24 -10
89 25 -5
89 26 -2
89 28 -10
89 30 13
89 31 7
89 33 5
89 34 9
89 36 7
89 37 2
89 38 -6
89 39 -9
89 41 8
89 42 7
89 44 2
89 45 -2
89 47 13
89 48 13
89 50 5
89 51 -3
89 52 1
89 53 11
89 55 15
89 58 -3
89 59 2
89 61 -6
89 63 7
89 65 -3
89 66 -1
89 69 3
89 71 -3
89 72 -6
89 73 9
89 74 4
89 75 -8
89 76 10
89 77 18
89 79 14
89 80 5
89 81 10
89 83 9
89 85 -7
89 87 14
90 2 11
90 3 11
90 4 -3
90 5 -2
90 6 -2
90 7 12
90 10 -5
90 11 3
90 12 -8
90 15 8
90 18 -5
90 19 10
90 20 -6
90 21 -2
90 22 16
90 25 -4
90 27 3
90 30 8
90 31 13
90 32 -4
90 33 12
90 34 17
90 35 17
90 36 -2
90 37 19
90 38 9
90 39 3
90 40 -4
90 41 15
90 44 15
90 46 -3
90 47 17
90 48 20
90 49 14
90 51 -2
90 52 11
90 53 -8
90 54 13
90 55 -7
90 56 17
90 57 -2
90 58 -8
90 61 -8
90 62 -7
90 63 4
90 64 3
90 66 3
90 68 -3
90 69 1
90 72 13
90 73 -4
90 74 -7
90 75 -10
90 76 -7
90 77 18
90 78 -5
90 79 -7
90 80 -3
90 81 3
90 82 -2
90 83 -5
90 84 2
90 85 -9
90 86 18
90 87 5
90 89 -4
91 1 -3
91 2 1
91 3 -9
91 4 10
91 5 -9
91 6 -8
91 7 12
91 8 -8
91 9 -8
91 10 17
91 11 3
91 12 14
91 13 4
91 14 1
91 15 5
91 16 -10
91 17 15
91 19 8
91 20 -10
91 21 4
91 22 -5
91 25 -3
91 26 19
91 27 2
91 29 16
91 30 4
91 33 4
91 34 -9
91 35 -4
91 36 13
91 37 7
91 38 -8
91 39 20
91 40 2
91 41 8
91 44 -1
91 45 -10
91 46 18
91 49 -4
91 50 17
91 52 6
91 55 16
91 58 8
91 59 5
91 60 16
91 61 8
91 62 -7
91 63 18
91 64 -10
91 65 5
91 67 -3
91 68 20
91 69 19
91 70 1
91 71 2
91 72 -4
91 73 17
91 74 -6
91 75 6
91 76 -9
91 77 20
91 78 10
91 79 3
91 80 5
91 81 5
91 82 19
91 83 3
91 85 5
91 87 6
91 88 16
91 89 12
91 90 20
92 2 -7
92 3 -5
92 4 -4
92 5 14
92 7 6
92 8 17
92 9 1
92 10 3
92 11 -10
92 12 -9
92 13 17
92 14 10
92 15 18
92 16 -5
92 17 8
92 18 18
92 19 13
92 20 14
92 22 9
92 24 12
92 25 9
92 26 -1
92 27 2
92 28 11
92 29 16
92 30 18
92 31 10
92 32 -4
92 33 17
92 34 -9
92 36 -8
92 37 -6
92 38 -3
92 39 8
92 40 13
92 42 20
92 43 17
92 44 -9
92 45 -2
92 47 18
92 48 10
92 51 14
92 52 18
92 53 14
92 54 -6
92 55 -9
92 56 9
92 57 -10
92 58 16
92 59 18
92 60 12
92 61 7
92 63 12
92 64 18
92 65 14
92 68 9
92 69 -4
92 70 4
92 73 -1
92 74 -6
92 75 6
92 76 13
92 77 -8
92 78 -4
92 79 18
92 80 6
92 81 -8
92 83 5
92 85 16
92 87 10
92 88 3
92 89 20
92 90 13
92 91 1
93 1 -3
93 2 -8
93 3 -8
93 4 6
93 5 16
93 9 -2
93 11 9
93 12 20
93 13 14
93 14 14
93 16 4
93 17 20
93 18 -9
93 19 16
93 20 14
93 21 14
93 22 17
93 23 20
93 24 -8
93 26 -10
93 27 6
93 28 12
93 30 -3
93 31 1
93 32 18
93 33 6
93 34 17
93 35 5
93 37 14
93 39 5
93 40 -2
93 41 -5
93 42 6
93 43 -6
93 44 14
93 46 16
93 47 -6
93 51 9
93 52 14
93 53 -4
93 54 1
93 56 -10
93 57 6
93 60 3
93 61 7
93 63 -3
93 64 14
93 65 -9
93 66 -10
93 68 5
93 71 15
93 73 -9
93 74 -3
93 75 12
93 77 12
93 78 19
93 79 2
93 80 8
93 81 -2
93 82 -6
93 83 6
93 85 20
93 86 8
93 87 15
93 88 1
93 89 -7
93 90 5
93 91 -8
93 92 -10
94 1 9
94 2 7
94 3 3
94 4 5
94 6 13
94 7 11
94 8 12
94 9 1
94 10 9
94 11 3
94 13 -5
94 16 -3
94 17 20
94 18 -9
94 20 -4
94 21 -2
94 22 -9
94 23 12
94 24 17
94 25 -9
94 26 2
94 27 4
94 28 9
94 29 -2
94 30 7
94 31 20
94 32 14
94 36 -7
94 37 6
94 39 4
94 40 19
94 41 7
94 42 8
94 43 -1
94 44 8
94 45 8
94 46 -3
94 47 9
94 49 8
94 50 -2
94 51 2
94 52 16
94 54 7
94 56 8
94 57 -7
94 59 -2
94 60 15
94 61 13
94 63 -7
94 64 12
94 65 13
94 66 2
94 67 18
94 68 8
94 70 -6
94 71 -5
94 72 -8
94 73 -1
94 76 -3
94 80 -6
94 81 -6
94 82 16
94 83 -6
94 84 13
94 85 18
94 86 19
94 87 -2
94 88 4
94 90 15
94 91 13
94 92 3
94 93 -1
95 1 11
95 3 -9
95 4 20
95 5 -2
95 7 11
95 8 10
95 9 14
95 10 20
95 11 14
95 14 11
95 18 -3
95 19 2
95 20 -2
95 21 12
95 22 17
95 26 7
95 29 5
95 30 20
95 31 -6
95 32 12
95 33 2
95 35 14
95 36 5
95 38 11
95 39 9
95 42 20
95 44 17
95 45 19
95 46 4
95 47 3
95 49 12
95 50 11
95 51 13
95 52 -6
95 53 -3
95 54 -4
95 55 -9
95 56 -1
95 57 20
95 58 -3
95 59 3
95 60 19
95 61 18
95 62 7
95 63 3
95 64 18
95 65 1
95 66 5
95 67 11
95 68 -7
95 69 5
95 70 11
95 71 4
95 75 8
95 76 9
95 77 6
95 78 10
95 79 -10
95 80 5
95 81 13
95 83 3
95 84 12
95 86 18
95 88 18
95 89 -9
95 92 1
95 93 10
96 1 1
96 2 -4
96 3 -8
96 4 4
96 5 3
96 6 -8
96 7 -10
96 9 5
96 11 -8
96 12 3
96 13 7
96 14 9
96 15 -4
96 16 14
96 18 3
96 19 15
96 20 -3
96 21 9
96 22 -4
96 25 7
96 27 11
96 28 8
96 29 -7
96 30 15
96 31 -8
96 32 -2
96 34 -5
96 35 7
96 36 -3
96 39 2
96 40 2
96 42 8
96 43 -3
96 44 -9
96 45 17
96 46 1
96 47 6
96 50 7
96 51 15
96 52 15
96 54 12
96 56 12
96 58 1
96 60 -1
96 61 20
96 63 6
96 64 18
96 65 -2
96 66 2
96 67 10
96 68 -9
96 69 -2
96 70 2
96 71 -6
96 73 5
96 75 -6
96 76 8
96 77 -5
96 78 15
96 80 17
96 82 2
96 83 19
96 84 16
96 85 4
96 86 13
96 88 -7
96 89 6
96 90 10
96 91 10
96 92 -8
96 93 11
96 94 18
96 95 20
97 3 -2
97 5 -2
97 9 6
97 10 16
97 11 1
97 12 -4
97 13 -2
97 14 -6
97 15 -2
97 16 4
97 17 5
97 20 -10
97 21 -1
97 22 14
97 23 17
97 24 -5
97 25 4
97 26 -9
97 27 11
97 29 6
97 30 -2
97 33 9
97 34 11
97 37 2
97 40 -9
97 42 8
97 43 18
97 44 5
97 47 11
97 48 15
97 49 9
97 50 17
97 51 10
97 52 3
97 53 10
97 55 -10
97 56 5
97 58 2
97 59 13
97 61 10
97 62 7
97 64 -3
97 65 -7
97 67 -5
97 68 20
97 69 16
97 70 -8
97 72 5
97 73 20
97 74 18
97 75 6
97 76 -5
97 77 -1
97 78 1
97 79 -4
97 80 -3
97 81 14
97 82 -5
97 83 -8
97 84 9
97 85 12
97 86 1
97 88 13
97 89 -2
97 90 5
97 91 -7
97 92 -2
97 93 8
97 94 1
97 95 10
97 96 -6
98 1 8
98 2 -2
98 3 7
98 6 -4
98 7 3
98 8 8
98 10 -10
98 11 11
98 12 17
98 13 16
98 14 -2
98 15 15
98 16 13
98 17 8
98 18 6
98 19 -3
98 20 17
98 22 -3
98 24 -9
98 25 1
98 26 -8
98 27 17
98 28 -9
98 31 5
98 32 2
98 33 13
98 35 3
98 36 19
98 37 5
98 38 6
98 40 -1
98 41 14
98 42 -3
98 43 16
98 44 17
98 45 13
98 46 11
98 47 1
98 49 10
98 50 15
98 51 18
98 52 -10
98 53 3
98 54 -2
98 55 1
98 56 7
98 57 6
98 58 14
98 60 15
98 61 13
98 62 7
98 63 -8
98 65 20
98 66 11
98 67 1
98 68 15
98 69 5
98 71 14
98 72 -9
98 73 2
98 75 18
98 77 19
98 80 4
98 81 -1
98 82 15
98 85 2
98 86 3
98 87 11
98 88 4
98 89 -8
98 90 -5
98 91 -5
98 92 -6
98 93 11
98 95 -8
98 96 18
98 97 -2
99 2 20
99 5 6
99 7 2
99 8 12
99 9 4
99 11 -4
99 14 17
99 18 8
99 19 19
99 20 5
99 21 16
99 22 -2
99 24 10
99 25 16
99 26 16
99 27 17
99 29 -1
99 30 18
99 31 -9
99 32 -1
99 33 14
99 34 -3
99 37 -2
99 38 8
99 39 3
99 40 7
99 41 -8
99 42 6
99 43 -4
99 44 7
99 45 -7
99 46 11
99 47 15
99 48 -3
99 49 -4
99 54 10
99 56 1
99 57 6
99 58 16
99 59 1
99 60 -1
99 61 16
99 63 4
99 64 -6
99 65 17
99 66 14
99 68 6
99 70 18
99 72 11
99 73 9
99 74 -10
99 75 1
99 76 3
99 77 -3
99 78 13
99 81 -7
99 83 16
99 84 9
99 86 7
99 88 19
99 89 8
99 90 -5
99 93 3
99 94 20
99 95 1
99 96 16
99 97 19
99 98 -1
100 1 15
100 2 -3
100 4 2
100 5 16
100 7 13
100 9 13
100 11 -6
100 12 14
100 13 8
100 14 4
100 17 13
100 20 17
100 22 -6
100 23 8
100 24 2
100 25 1
100 26 16
100 27 -7
100 28 10
100 32 15
100 34 10
100 35 -3
100 36 -9
100 37 -1
100 40 12
100 41 18
100 42 12
100 43 4
100 45 -8
100 46 -2
100 47 -5
100 48 14
100 49 5
100 50 2
100 54 9
100 55 -8
100 56 19
100 58 -5
100 59 15
100 61 -4
100 62 5
100 63 -7
100 64 4
100 65 -8
100 66 -4
100 67 -4
100 68 12
100 69 -3
100 70 6
100 71 16
100 72 3
100 73 11
100 75 2
100 76 11
100 77 1
100 79 3
100 80 -7
100 81 12
100 82 -8
100 83 12
100 84 -3
100 86 2
100 90 14
100 91 -5
100 93 -3
100 94 2
100 95 9
100 96 -4
100 97 20
100 98 -9
100 99 16
101 2 -8
101 3 2
101 4 11
101 5 7
101 7 7
101 8 -2
101 11 -8
101 12 16
101 14 18
101 15 -3
101 16 7
101 19 19
101 20 -4
101 21 -5
101 22 5
101 24 -8
101 25 -7
101 26 16
101 27 -2
101 28 -2
101 29 4
101 30 -10
101 31 2
101 32 13
101 33 16
101 34 -7
101 35 10
101 36 -2
101 37 6
101 38 19
101 40 13
101 42 -5
101 43 11
101 44 1
101 45 -5
101 46 8
101 47 15
101 48 11
101 49 -7
101 50 -2
101 51 10
101 52 4
101 53 8
101 54 16
101 56 5
101 59 19
101 60 15
101 61 -7
101 62 18
101 63 -1
101 65 11
101 67 17
101 68 12
101 69 17
101 70 12
101 71 14
101 72 -6
101 73 14
101 74 -8
101 75 -4
101 76 15
101 77 14
101 79 -2
101 80 -6
101 81 10
101 82 -8
101 83 6
101 84 6
101 85 -1
101 86 17
101 87 10
101 88 5
101 91 4
101 93 -2
101 94 14
101 95 -4
101 96 -7
101 97 1
101 98 12
101 100 3
102 1 5
102 2 -2
102 3 -5
102 4 3
102 5 13
102 7 3
102 8 17
102 9 -8
102 11 -8
102 13 3
102 16 -9
102 18 -7
102 20 -8
102 21 15
102 23 -1
102 24 -5
102 25 5
102 29 18
102 31 14
102 33 -1
102 35 19
102 37 -8
102 39 7
102 40 -6
102 41 13
102 43 20
102 44 4
102 45 -2
102 46 14
102 47 -1
102 48 14
102 49 18
102 50 -2
102 52 12
102 55 2
102 56 -1
102 58 11
102 59 2
102 60 19
102 61 11
102 62 6
102 65 15
102 66 8
102 67 1
102 68 -5
102 69 13
102 72 12
102 73 -10
102 76 18
102 77 18
102 78 9
102 79 15
102 80 2
102 81 4
102 82 8
102 85 7
102 87 19
102 88 19
102 89 8
102 90 8
102 91 -8
102 92 11
102 93 4
102 94 10
102 95 -1
102 96 8
102 97 11
102 98 13
102 99 -1
102 100 5
103 1 -6
103 2 16
103 3 2
103 4 -4
103 5 11
103 7 -10
103 8 -4
103 10 13
103 11 10
103 12 -1
103 13 -10
103 14 7
103 15 -6
103 16 20
103 17 6
103 19 7
103 21 -7
103 22 9
103 23 1
103 24 5
103 25 6
103 26 -7
103 27 7
103 28 10
103 30 14
103 31 3
103 32 -2
103 35 16
103 36 -1
103 38 15
103 39 3
103 40 7
103 41 14
103 42 -3
103 43 3
103 44 15
103 45 -4
103 46 2
103 47 -8
103 48 16
103 49 -10
103 51 18
103 52 11
103 55 -10
103 56 4
103 57 7
103 58 13
103 59 19
103 62 3
103 64 2
103 65 17
103 66 19
103 67 18
103 68 1
103 69 3
103 70 3
103 71 -5
103 73 -7
103 74 -1
103 75 -5
103 76 6
103 77 -9
103 78 -6
103 79 15
103 80 -4
103 81 7
103 82 18
103 83 15
103 84 12
103 85 -5
103 87 -9
103 88 17
103 89 -5
103 90 20
103 91 9
103 92 -3
103 93 11
103 94 -2
103 95 9
103 96 2
103 97 -2
103 98 -4
103 99 14
103 100 -2
103 101 2
103 102 -6
104 1 7
104 2 9
104 3 20
104 4 15
104 5 20
104 7 20
104 8 -4
104 10 -2
104 11 14
104 13 -9
104 16 -8
104 17 1
104 18 -6
104 19 20
104 21 -8
104 22 7
104 23 -2
104 25 3
104 26 12
104 27 -8
104 28 -10
104 29 15
104 30 14
104 31 -1
104 32 3
104 33 13
104 35 -8
104 38 20
104 39 -8
104 40 -1
104 41 20
104 42 19
104 43 15
104 44 -5
104 45 -1
104 46 -7
104 47 4
104 48 2
104 49 11
104 50 2
104 51 2
104 52 -6
104 54 8
104 55 3
104 56 6
104 57 19
104 58 -9
104 59 10
104 60 8
104 62 1
104 63 -9
104 64 15
104 65 5
104 66 -10
104 68 11
104 72 -3
104 74 3
104 75 2
104 78 17
104 79 1
104 80 4
104 81 4
104 82 8
104 83 -7
104 84 5
104 85 6
104 86 18
104 87 20
104 88 8
104 90 10
104 92 5
104 93 4
104 94 5
104 95 -5
104 96 -4
104 97 -3
104 98 6
104 99 1
104 100 -3
104 101 13
104 103 -8
105 1 7
105 2 1
105 3 11
105 4 7
105 7 12
105 8 -5
105 9 7
105 10 -2
105 11 -4
105 12 9
105 13 7
105 14 17
105 15 5
105 16 -9
105 17 8
105 18 6
105 19 12
105 20 19
105 22 -3
105 24 1
105 25 2
105 26 2
105 27 -10
105 28 -2
105 29 -6
105 30 -6
105 31 7
105 34 3
105 35 -2
105 36 17
105 37 -9
105 40 14
105 41 -3
105 42 -8
105 43 17
105 44 -3
105 45 -9
105 46 15
105 47 8
105 48 16
105 49 6
105 50 11
105 51 7
105 52 -2
105 53 4
105 55 -4
105 56 -2
105 57 -3
105 58 -4
105 59 2
105 60 17
105 62 16
105 63 -9
105 66 14
105 67 15
105 68 -5
105 69 -4
105 71 13
105 73 -1
105 74 14
105 75 -5
105 76 12
105 78 4
105 79 7
105 81 17
105 84 19
105 86 -2
105 87 1
105 88 -4
105 90 -7
105 92 18
105 94 12
105 95 1
105 96 16
105 97 5
105 98 -2
105 99 6
105 100 4
105 101 1
105 102 3
105 103 3
106 1 3
106 3 11
106 4 14
106 5 8
106 6 8
106 7 -3
106 10 9
106 12 3
106 14 13
106 15 -7
106 16 13
106 17 4
106 18 20
106 19 -5
106 20 3
106 22 -6
106 23 7
106 24 16
106 25 -3
106 26 5
106 27 7
106 28 8
106 29 13
106 30 -9
106 31 -1
106 33 2
106 35 13
106 37 9
106 39 -3
106 40 9
106 42 -7
106 44 11
106 45 8
106 46 15
106 47 -1
106 49 -1
106 50 6
106 51 -8
106 52 -3
106 54 -4
106 55 16
106 56 -9
106 57 -2
106 58 -5
106 59 9
106 60 3
106 63 7
106 64 6
106 67 8
106 68 -2
106 71 -9
106 73 12
106 74 -6
106 75 3
106 76 -5
106 77 11
106 78 -1
106 81 15
106 82 -8
106 83 9
106 84 15
106 86 -5
106 88 9
106 89 5
106 90 10
106 91 10
106 92 14
106 93 -8
106 94 8
106 95 3
106 96 3
106 97 -5
106 98 11
106 99 -5
106 101 20
106 103 3
106 104 -7
106 105 -2
107 1 -7
107 2 -5
107 3 14
107 4 9
107 5 -8
107 6 20
107 7 19
107 8 10
107 10 1
107 15 11
107 16 -6
107 18 10
107 21 2
107 22 -7
107 23 9
107 26 4
107 27 -3
107 28 -9
107 29 16
107 31 2
107 32 -5
107 33 13
107 34 -5
107 36 11
107 37 -9
107 38 13
107 40 15
107 41 -3
107 42 16
107 43 5
107 44 16
107 45 9
107 46 4
107 47 11
107 48 -9
107 49 16
107 50 1
107 51 4
107 52 10
107 53 6
107 54 -1
107 55 8
107 56 -5
107 57 16
107 58 17
107 59 6
107 60 -10
107 61 20
107 62 2
107 64 2
107 65 19
107 68 1
107 70 13
107 71 8
107 72 9
107 73 14
107 74 1
107 76 10
107 78 -7
107 80 16
107 82 9
107 83 3
107 87 16
107 88 1
107 89 10
107 90 20
107 92 20
107 93 13
107 94 2
107 96 18
107 97 9
107 99 1
107 100 1
107 101 15
107 102 14
107 103 15
107 104 14
107 106 20
108 1 -7
108 2 -8
108 4 -6
108 6 1
108 7 17
108 8 15
108 10 2
108 11 3
108 12 20
108 13 13
108 14 17
108 15 -7
108 16 -5
108 17 19
108 18 15
108 19 -10
108 20 1
108 21 6
108 23 10
108 24 -7
108 25 -10
108 26 7
108 27 3
108 28 -10
108 30 19
108 32 1
108 33 8
108 35 1
108 36 20
108 37 7
108 38 -9
108 39 20
108 40 3
108 41 1
108 42 -1
108 43 -4
108 45 13
108 46 11
108 47 -8
108 48 6
108 50 1
108 51 -9
108 52 -6
108 53 20
108 55 18
108 56 19
108 58 -6
108 60 -7
108 61 -1
108 62 2
108 63 -8
108 65 9
108 67 -3
108 68 -5
108 69 -9
108 70 20
108 71 -4
108 72 -7
108 73 7
108 74 3
108 75 14
108 76 10
108 77 13
108 78 -7
108 79 12
108 81 14
108 82 19
108 83 4
108 84 -2
108 85 -5
108 86 3
108 87 -5
108 88 6
108 90 15
108 91 8
108 92 8
108 93 13
108 94 -4
108 95 18
108 96 14
108 97 2
108 100 10
108 101 20
108 102 -8
108 103 12
108 105 6
108 106 -3
108 107 1
109 1 11
109 2 17
109 4 10
109 5 12
109 7 3
109 8 12
109 9 20
109 11 18
109 12 12
109 13 1
109 14 -9
109 16 14
109 18 -7
109 19 -5
109 21 1
109 22 3
109 23 14
109 24 -5
109 25 -9
109 26 -9
109 27 14
109 28 -10
109 31 15
109 32 -5
109 33 2
109 34 4
109 35 19
109 36 6
109 38 -5
109 39 16
109 40 14
109 41 -10
109 42 18
109 44 -2
109 45 12
109 46 1
109 47 9
109 48 4
109 49 17
109 51 4
109 52 20
109 53 6
109 56 6
109 57 10
109 58 20
109 59 5
109 62 12
109 63 20
109 64 -1
109 65 10
109 66 -7
109 67 4
109 68 11
109 69 17
109 71 14
109 72 17
109 74 4
109 75 7
109 77 13
109 79 -2
109 80 13
109 84 8
109 85 -9
109 86 11
109 90 -1
109 92 15
109 94 -2
109 95 4
109 96 -4
109 97 7
109 98 5
109 99 17
109 101 9
109 102 19
109 103 -1
109 104 6
109 105 -2
109 106 -9
109 107 9
109 108 -5
110 1 13
110 3 10
110 4 18
110 6 5
110 7 4
110 8 16
110 9 3
110 11 -5
110 12 6
110 13 5
110 14 18
110 16 -6
110 18 13
110 19 -3
110 20 13
110 21 11
110 23 -2
110 25 7
110 29 -10
110 31 -5
110 32 -10
110 33 14
110 34 -1
110 36 13
110 38 13
110 40 5
110 41 8
110 43 -10
